Filename,Annotation tag,Upper left corner X,Upper left corner Y,Lower right corner X,Lower right corner Y,Occluded,On another road,Origin file,Origin frame number,Origin track,Origin track frame number,ClassId
2021_0819_170825_087A-noRightTurn-start12060.MOV_image16.png,pedestrianCrossing,24,127,73,193,0,0,raw_videos/2021_0819_170825_087A.MOV,12239,tracks/2021_0819_170825_087A-noRightTurn-start12060.MOV,179,8
GOPR0460-converted-007-doNotStop-start28550.mp4_image1.png,doNotStop,223,273,251,310,0,0,raw_videos/GOPR0460-converted-007.mp4,28559,tracks/GOPR0460-converted-007-doNotStop-start28550.mp4,9,20
GOPR0462-converted-012-pedestrianCrossing-start27275.mp4_image23.png,pedestrianCrossing,732,321,764,367,0,0,raw_videos/GOPR0462-converted-012.mp4,27549,tracks/GOPR0462-converted-012-pedestrianCrossing-start27275.mp4,274,8
2021_0826_155802_084A-keepRight-start7885.MOV_image19.png,pedestrianCrossing,656,242,681,271,0,0,raw_videos/2021_0826_155802_084A.MOV,7969,tracks/2021_0826_155802_084A-keepRight-start7885.MOV,84,8
2021_0819_170825_087A-pedestrianCrossing-start8640.MOV_image20.png,pedestrianCrossing,818,234,843,262,0,0,raw_videos/2021_0819_170825_087A.MOV,8709,tracks/2021_0819_170825_087A-pedestrianCrossing-start8640.MOV,69,8
2021_0901_101325_073A-signalAhead-start4145.MOV_image8.png,signalAhead,337,252,362,277,0,0,raw_videos/2021_0901_101325_073A.MOV,4244,tracks/2021_0901_101325_073A-signalAhead-start4145.MOV,99,16
2021_0901_101325_073A-signalAhead-start4145.MOV_image2.png,signalAhead,358,271,374,292,0,0,raw_videos/2021_0901_101325_073A.MOV,4214,tracks/2021_0901_101325_073A-signalAhead-start4145.MOV,69,16
2021_0820_171756_025A-stop-start1860.MOV_image6.png,stop,601,235,632,272,0,0,raw_videos/2021_0820_171756_025A.MOV,1979,tracks/2021_0820_171756_025A-stop-start1860.MOV,119,14
2021_0821_074733_056A-speedLimit30-start12510.MOV_image37.png,speedLimit30,652,240,683,280,0,0,raw_videos/2021_0821_074733_056A.MOV,12624,tracks/2021_0821_074733_056A-speedLimit30-start12510.MOV,114,17
2021_0901_101325_073A-keepRight-start1670.MOV_image4.png,keepRight,901,253,911,271,0,1,raw_videos/2021_0901_101325_073A.MOV,1724,tracks/2021_0901_101325_073A-keepRight-start1670.MOV,54,6
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image3.png,noLeftOrUTurn,267,194,298,232,0,0,raw_videos/2021_0819_170825_087A.MOV,8879,tracks/2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV,39,33
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image103.png,oneWay,96,255,114,270,0,1,raw_videos/2021_0819_170825_087A.MOV,11804,tracks/2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV,2964,4
2021_0819_170825_087A-pedestrianCrossing-start8640.MOV_image42.png,doNotEnter,121,261,132,282,0,1,raw_videos/2021_0819_170825_087A.MOV,8819,tracks/2021_0819_170825_087A-pedestrianCrossing-start8640.MOV,179,10
2021_0818_121908_066B-doNotEnter-start10545.MOV_image0.png,doNotEnter,10,238,65,300,0,1,raw_videos/2021_0818_121908_066B.MOV,10559,tracks/2021_0818_121908_066B-doNotEnter-start10545.MOV,14,10
2021_0819_101027_083A-roadworkAhead-start4320.MOV_image16.png,roadworkAhead,870,202,903,262,0,0,raw_videos/2021_0819_101027_083A.MOV,4474,tracks/2021_0819_101027_083A-roadworkAhead-start4320.MOV,154,2
GOPR0454-converted-011-endRoadwork-start28925.mp4_image3.png,keepRight,749,246,764,267,0,1,raw_videos/GOPR0454-converted-011.mp4,29079,tracks/GOPR0454-converted-011-endRoadwork-start28925.mp4,154,6
2021_0819_170825_087A-pedestrianCrossing-start8640.MOV_image50.png,oneWay,158,258,176,269,0,1,raw_videos/2021_0819_170825_087A.MOV,8779,tracks/2021_0819_170825_087A-pedestrianCrossing-start8640.MOV,139,4
GOPR0462-converted-012-speedLimit45-start29990.mp4_image3.png,speedLimit45,735,338,759,371,0,0,raw_videos/GOPR0462-converted-012.mp4,30144,tracks/GOPR0462-converted-012-speedLimit45-start29990.mp4,154,7
GOPR0460-converted-007-speedLimit55-start16385.mp4_image9.png,speedLimit55,220,277,269,340,0,0,raw_videos/GOPR0460-converted-007.mp4,16429,tracks/GOPR0460-converted-007-speedLimit55-start16385.mp4,44,24
GOPR0457-converted-006-noLeftTurn-start29715.mp4_image1.png,keepRight,849,327,864,351,0,1,raw_videos/GOPR0457-converted-006.mp4,30589,tracks/GOPR0457-converted-006-noLeftTurn-start29715.mp4,874,6
GOPR0453-converted-pedestrianCrossing-start3696.mp4_image2.png,school,510,360,532,383,0,0,raw_videos/GOPR0453-converted.mp4,3750,tracks/GOPR0453-converted-pedestrianCrossing-start3696.mp4,54,1
GOPR0460-converted-007-speedLimit55-start26065.mp4_image8.png,speedLimit55,319,258,362,318,0,0,raw_videos/GOPR0460-converted-007.mp4,26099,tracks/GOPR0460-converted-007-speedLimit55-start26065.mp4,34,24
2021_0819_092103_074B-stop-start9050.MOV_image5.png,stop,176,271,218,322,0,1,raw_videos/2021_0819_092103_074B.MOV,9094,tracks/2021_0819_092103_074B-stop-start9050.MOV,44,14
2021_0819_101027_083A-keepRight-start585.MOV_image5.png,keepRight,78,193,102,237,0,0,raw_videos/2021_0819_101027_083A.MOV,729,tracks/2021_0819_101027_083A-keepRight-start585.MOV,144,6
GOPR0458-converted-speedLimit25-start4565.mp4_image15.png,speedLimit25,754,276,798,333,0,0,raw_videos/GOPR0458-converted.mp4,4669,tracks/GOPR0458-converted-speedLimit25-start4565.mp4,104,13
2021_0901_101325_073A-pedestrianCrossing-start2730.MOV_image5.png,pedestrianCrossing,659,251,685,279,0,0,raw_videos/2021_0901_101325_073A.MOV,2809,tracks/2021_0901_101325_073A-pedestrianCrossing-start2730.MOV,79,8
2021_0825_183915_067B-speedLimit30-start10190.MOV_image0.png,speedLimit30,55,338,81,373,0,0,raw_videos/2021_0825_183915_067B.MOV,10200,tracks/2021_0825_183915_067B-speedLimit30-start10190.MOV,10,17
2021_0818_121908_066B-pedestrianCrossing-start0.MOV_image9.png,pedestrianCrossing,85,268,136,329,0,0,raw_videos/2021_0818_121908_066B.MOV,54,tracks/2021_0818_121908_066B-pedestrianCrossing-start0.MOV,54,8
GOPR0457-converted-006-noLeftTurn-start29715.mp4_image12.png,keepRight,391,374,407,396,0,0,raw_videos/GOPR0457-converted-006.mp4,30669,tracks/GOPR0457-converted-006-noLeftTurn-start29715.mp4,954,6
GOPR0462-converted-012-pedestrianCrossing-start27275.mp4_image15.png,keepRight,126,264,159,313,0,0,raw_videos/GOPR0462-converted-012.mp4,27359,tracks/GOPR0462-converted-012-pedestrianCrossing-start27275.mp4,84,6
2021_0824_163113_046A-pedestrianCrossing-start9275.MOV_image5.png,pedestrianCrossing,571,262,602,287,0,0,raw_videos/2021_0824_163113_046A.MOV,9514,tracks/2021_0824_163113_046A-pedestrianCrossing-start9275.MOV,239,8
GOPR0460-converted-007-roadworkAhead-start3525.mp4_image8.png,roadworkAhead,850,193,907,277,0,0,raw_videos/GOPR0460-converted-007.mp4,3709,tracks/GOPR0460-converted-007-roadworkAhead-start3525.mp4,184,2
2021_0818_121908_066B-pedestrianCrossing-start0.MOV_image11.png,pedestrianCrossing,91,273,136,332,0,0,raw_videos/2021_0818_121908_066B.MOV,64,tracks/2021_0818_121908_066B-pedestrianCrossing-start0.MOV,64,8
GOPR0460-converted-007-shiftRight-start24100.mp4_image4.png,shiftRight,101,165,184,266,0,0,raw_videos/GOPR0460-converted-007.mp4,24124,tracks/GOPR0460-converted-007-shiftRight-start24100.mp4,24,29
2021_0826_155802_084A-keepRight-start7885.MOV_image7.png,keepRight,355,248,371,273,0,0,raw_videos/2021_0826_155802_084A.MOV,7914,tracks/2021_0826_155802_084A-keepRight-start7885.MOV,29,6
2021_0823_170831_037B-doNotEnter-start110.MOV_image0.png,doNotEnter,150,320,185,355,0,1,raw_videos/2021_0823_170831_037B.MOV,129,tracks/2021_0823_170831_037B-doNotEnter-start110.MOV,19,10
GOPR0462-converted-012-workersAhead-start3450.mp4_image7.png,workersAhead,873,306,915,362,0,0,raw_videos/GOPR0462-converted-012.mp4,3684,tracks/GOPR0462-converted-012-workersAhead-start3450.mp4,234,3
GOPR0457-converted-006-workersAhead-start2920.mp4_image5.png,workersAhead,866,296,910,345,0,0,raw_videos/GOPR0457-converted-006.mp4,3179,tracks/GOPR0457-converted-006-workersAhead-start2920.mp4,259,3
GOPR0457-converted-006-noLeftTurn-start29715.mp4_image30.png,noUTurn,404,371,424,393,0,0,raw_videos/GOPR0457-converted-006.mp4,31044,tracks/GOPR0457-converted-006-noLeftTurn-start29715.mp4,1329,12
2021_0819_101027_083A-roadworkAhead-start4320.MOV_image3.png,roadworkAhead,832,215,873,264,0,0,raw_videos/2021_0819_101027_083A.MOV,4469,tracks/2021_0819_101027_083A-roadworkAhead-start4320.MOV,149,2
GOPR0462-converted-012-roadWorkAhead-start31685.mp4_image3.png,roadworkAhead,779,312,906,450,0,0,raw_videos/GOPR0462-converted-012.mp4,31809,tracks/GOPR0462-converted-012-roadWorkAhead-start31685.mp4,124,2
2021_0820_171756_025A-stop-start1860.MOV_image4.png,stop,579,247,606,277,0,0,raw_videos/2021_0820_171756_025A.MOV,1969,tracks/2021_0820_171756_025A-stop-start1860.MOV,109,14
GOPR0457-converted-006-pedestrianCrossing-start2305.mp4_image0.png,school,601,365,625,387,0,0,raw_videos/GOPR0457-converted-006.mp4,2349,tracks/GOPR0457-converted-006-pedestrianCrossing-start2305.mp4,44,1
GOPR0456-converted-speedLimit45-start9985.mp4_image0.png,speedLimit45,594,316,619,348,0,0,raw_videos/GOPR0456-converted.mp4,10104,tracks/GOPR0456-converted-speedLimit45-start9985.mp4,119,7
GOPR0460-converted-007-pedestrianCrossing-start4065.mp4_image19.png,rampSpeedAdvisory30,695,300,722,331,0,0,raw_videos/GOPR0460-converted-007.mp4,4139,tracks/GOPR0460-converted-007-pedestrianCrossing-start4065.mp4,74,26
GOPR0462-converted-012-noLeftTurn-start25500.mp4_image7.png,noLeftTurn,103,176,157,236,0,0,raw_videos/GOPR0462-converted-012.mp4,25594,tracks/GOPR0462-converted-012-noLeftTurn-start25500.mp4,94,11
2021_0819_170825_087A-speedLimit35-start4225.MOV_image6.png,speedLimit35,784,247,810,276,0,0,raw_videos/2021_0819_170825_087A.MOV,4299,tracks/2021_0819_170825_087A-speedLimit35-start4225.MOV,74,37
2021_0819_170825_087A-noRightTurn-start12060.MOV_image7.png,pedestrianCrossing,90,216,118,250,0,1,raw_videos/2021_0819_170825_087A.MOV,12194,tracks/2021_0819_170825_087A-noRightTurn-start12060.MOV,134,8
2021_0818_121908_066B-doNotEnter-start10545.MOV_image17.png,doNotEnter,251,237,307,299,0,1,raw_videos/2021_0818_121908_066B.MOV,10644,tracks/2021_0818_121908_066B-doNotEnter-start10545.MOV,99,10
2021_0823_170831_037B-stop-start1190.MOV_image4.png,stop,250,347,276,376,0,0,raw_videos/2021_0823_170831_037B.MOV,1279,tracks/2021_0823_170831_037B-stop-start1190.MOV,89,14
2021_0823_165831_035B-schoolAhead-start12260.MOV_image10.png,curveRightOnly,520,242,559,283,0,0,raw_videos/2021_0823_165831_035B.MOV,12299,tracks/2021_0823_165831_035B-schoolAhead-start12260.MOV,39,36
2021_0826_155802_084A-pedestrianCrossing-start8065.MOV_image6.png,pedestrianCrossing,585,259,603,278,0,0,raw_videos/2021_0826_155802_084A.MOV,8099,tracks/2021_0826_155802_084A-pedestrianCrossing-start8065.MOV,34,8
GOPR0462-converted-012-speedLimit45-start31240.mp4_image5.png,speedLimit45,628,296,657,334,0,0,raw_videos/GOPR0462-converted-012.mp4,31414,tracks/GOPR0462-converted-012-speedLimit45-start31240.mp4,174,7
2021_0821_074733_056A-oneWay-start535.MOV_image5.png,oneWay,201,192,261,243,0,0,raw_videos/2021_0821_074733_056A.MOV,554,tracks/2021_0821_074733_056A-oneWay-start535.MOV,19,4
GOPR0460-converted-007-exitSpeedAdvisory30-start3900.mp4_image3.png,exitSpeedAdvisory30,699,283,723,326,0,0,raw_videos/GOPR0460-converted-007.mp4,3984,tracks/GOPR0460-converted-007-exitSpeedAdvisory30-start3900.mp4,84,22
GOPR0454-converted-011-keepRight-start27813.mp4_image9.png,keepRight,156,233,177,264,0,0,raw_videos/GOPR0454-converted-011.mp4,27902,tracks/GOPR0454-converted-011-keepRight-start27813.mp4,89,6
2021_0819_101027_083A-pedestrianCrossing-start5095.MOV_image9.png,pedestrianCrossing,804,230,827,262,0,0,raw_videos/2021_0819_101027_083A.MOV,5184,tracks/2021_0819_101027_083A-pedestrianCrossing-start5095.MOV,89,8
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image26.png,noLeftOrUTurn,145,132,193,188,0,0,raw_videos/2021_0819_170825_087A.MOV,11839,tracks/2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV,2999,33
GOPR0453-converted-pedestrianCrossing-start3696.mp4_image8.png,school,837,241,880,291,0,0,raw_videos/GOPR0453-converted.mp4,3780,tracks/GOPR0453-converted-pedestrianCrossing-start3696.mp4,84,1
GOPR0460-converted-007-merge-start15845.mp4_image2.png,merge,769,313,790,336,0,0,raw_videos/GOPR0460-converted-007.mp4,15879,tracks/GOPR0460-converted-007-merge-start15845.mp4,34,25
GOPR0460-converted-007-addedLane-start29085.mp4_image1.png,addedLane,618,330,637,350,0,0,raw_videos/GOPR0460-converted-007.mp4,29099,tracks/GOPR0460-converted-007-addedLane-start29085.mp4,14,19
2021_0819_101027_083A-pedestrianCrossing-start5095.MOV_image60.png,pedestrianCrossing,882,211,914,250,0,0,raw_videos/2021_0819_101027_083A.MOV,5429,tracks/2021_0819_101027_083A-pedestrianCrossing-start5095.MOV,334,8
2021_0819_102141_085A-stop-start1820.MOV_image5.png,stop,837,168,882,226,0,1,raw_videos/2021_0819_102141_085A.MOV,2114,tracks/2021_0819_102141_085A-stop-start1820.MOV,294,14
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image49.png,pedestrianCrossing,796,237,813,263,0,1,raw_videos/2021_0819_170825_087A.MOV,11824,tracks/2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV,2984,8
GOPR0456-converted-keepRight-start4325.mp4_image14.png,keepRight,758,325,778,349,0,1,raw_videos/GOPR0456-converted.mp4,4644,tracks/GOPR0456-converted-keepRight-start4325.mp4,319,6
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image21.png,noLeftOrUTurn,264,194,302,234,0,0,raw_videos/2021_0819_170825_087A.MOV,11779,tracks/2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV,2939,33
GOPR0454-converted-011-endRoadwork-start28925.mp4_image4.png,keepRight,773,239,788,263,0,1,raw_videos/GOPR0454-converted-011.mp4,29084,tracks/GOPR0454-converted-011-endRoadwork-start28925.mp4,159,6
GOPR0460-converted-007-speedLimit55-start14490.mp4_image8.png,speedLimit55,275,318,297,347,0,0,raw_videos/GOPR0460-converted-007.mp4,14524,tracks/GOPR0460-converted-007-speedLimit55-start14490.mp4,34,24
GOPR0462-converted-012-speedLimit45-start31240.mp4_image13.png,doNotEnter,867,297,893,337,0,1,raw_videos/GOPR0462-converted-012.mp4,31314,tracks/GOPR0462-converted-012-speedLimit45-start31240.mp4,74,10
GOPR0460-converted-007-shiftLeft-start22920.mp4_image0.png,shiftLeft,433,328,463,356,0,0,raw_videos/GOPR0460-converted-007.mp4,22929,tracks/GOPR0460-converted-007-shiftLeft-start22920.mp4,9,28
2021_0821_074733_056A-speedLimit30-start12510.MOV_image18.png,speedLimit30,613,248,643,282,0,0,raw_videos/2021_0821_074733_056A.MOV,12599,tracks/2021_0821_074733_056A-speedLimit30-start12510.MOV,89,17
2021_0821_074733_056A-oneWay-start1015.MOV_image0.png,oneWay,146,169,196,213,0,0,raw_videos/2021_0821_074733_056A.MOV,1029,tracks/2021_0821_074733_056A-oneWay-start1015.MOV,14,4
2021_0819_085433_069A-stop-start1995.MOV_image3.png,stop,769,173,817,234,0,0,raw_videos/2021_0819_085433_069A.MOV,2189,tracks/2021_0819_085433_069A-stop-start1995.MOV,194,14
2021_0821_074733_056A-speedLimit30-start12510.MOV_image12.png,speedLimit30,838,194,889,257,0,0,raw_videos/2021_0821_074733_056A.MOV,12679,tracks/2021_0821_074733_056A-speedLimit30-start12510.MOV,169,17
2021_0819_170825_087A-noRightTurn-start12060.MOV_image50.png,yield,522,252,540,278,0,0,raw_videos/2021_0819_170825_087A.MOV,12269,tracks/2021_0819_170825_087A-noRightTurn-start12060.MOV,209,35
2021_0818_121908_066B-doNotEnter-start10545.MOV_image8.png,doNotEnter,196,236,252,297,0,1,raw_videos/2021_0818_121908_066B.MOV,10599,tracks/2021_0818_121908_066B-doNotEnter-start10545.MOV,54,10
GOPR0461-converted-010-pedestrianCrossing-start28665.mp4_image3.png,keepRight,87,306,105,329,0,1,raw_videos/GOPR0461-converted-010.mp4,28709,tracks/GOPR0461-converted-010-pedestrianCrossing-start28665.mp4,44,6
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image61.png,doNotEnter,108,264,117,283,0,1,raw_videos/2021_0819_170825_087A.MOV,11729,tracks/2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV,2889,10
2021_0819_170825_087A-pedestrianCrossing-start8640.MOV_image13.png,noLeftOrUTurn,287,200,320,237,0,0,raw_videos/2021_0819_170825_087A.MOV,8824,tracks/2021_0819_170825_087A-pedestrianCrossing-start8640.MOV,184,33
GOPR0461-converted-010-keepRight-start26015.mp4_image2.png,keepRight,853,258,866,285,0,1,raw_videos/GOPR0461-converted-010.mp4,26159,tracks/GOPR0461-converted-010-keepRight-start26015.mp4,144,6
2021_0823_165831_035B-schoolAhead-start12260.MOV_image33.png,curveLeftOnly,118,200,160,249,0,0,raw_videos/2021_0823_165831_035B.MOV,12339,tracks/2021_0823_165831_035B-schoolAhead-start12260.MOV,79,38
2021_0823_165831_035B-schoolAhead-start12260.MOV_image34.png,curveLeftOnly,104,193,146,243,0,0,raw_videos/2021_0823_165831_035B.MOV,12344,tracks/2021_0823_165831_035B-schoolAhead-start12260.MOV,84,38
2021_0818_121908_066B-doNotEnter-start10545.MOV_image21.png,doNotEnter,255,237,312,298,0,1,raw_videos/2021_0818_121908_066B.MOV,10664,tracks/2021_0818_121908_066B-doNotEnter-start10545.MOV,119,10
2021_0819_101027_083A-pedestrianCrossing-start5095.MOV_image76.png,pedestrianCrossing,882,211,914,249,0,0,raw_videos/2021_0819_101027_083A.MOV,5509,tracks/2021_0819_101027_083A-pedestrianCrossing-start5095.MOV,414,8
2021_0819_101027_083A-pedestrianCrossing-start5095.MOV_image18.png,pedestrianCrossing,863,218,889,251,0,0,raw_videos/2021_0819_101027_083A.MOV,5229,tracks/2021_0819_101027_083A-pedestrianCrossing-start5095.MOV,134,8
GOPR0459-converted-009-workersAhead-start3340.mp4_image13.png,workersAhead,308,250,396,345,0,0,raw_videos/GOPR0459-converted-009.mp4,3569,tracks/GOPR0459-converted-009-workersAhead-start3340.mp4,229,3
2021_0901_101325_073A-speedLimit25-start3805.MOV_image6.png,speedLimit25,743,250,759,271,0,0,raw_videos/2021_0901_101325_073A.MOV,3889,tracks/2021_0901_101325_073A-speedLimit25-start3805.MOV,84,13
GOPR0455-converted-005-roadworkAhead-start3775.mp4_image3.png,roadworkAhead,38,165,151,299,0,0,raw_videos/GOPR0455-converted-005.mp4,3899,tracks/GOPR0455-converted-005-roadworkAhead-start3775.mp4,124,2
2021_0901_101325_073A-speedLimit30-start1845.MOV_image9.png,speedLimit30,632,206,664,248,0,0,raw_videos/2021_0901_101325_073A.MOV,1914,tracks/2021_0901_101325_073A-speedLimit30-start1845.MOV,69,17
2021_0819_102141_085A-stop-start1820.MOV_image10.png,stop,817,179,858,235,0,1,raw_videos/2021_0819_102141_085A.MOV,2109,tracks/2021_0819_102141_085A-stop-start1820.MOV,289,14
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image113.png,oneWay,24,242,41,260,0,1,raw_videos/2021_0819_170825_087A.MOV,11859,tracks/2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV,3019,4
2021_0826_155802_084A-keepRight-start11070.MOV_image0.png,keepRight,765,264,778,285,0,1,raw_videos/2021_0826_155802_084A.MOV,11074,tracks/2021_0826_155802_084A-keepRight-start11070.MOV,4,6
GOPR0453-converted-workersAhead-start4457.mp4_image2.png,workersAhead,149,339,197,387,0,0,raw_videos/GOPR0453-converted.mp4,4526,tracks/GOPR0453-converted-workersAhead-start4457.mp4,69,3
2021_0823_170831_037B-doNotEnter-start110.MOV_image6.png,doNotEnter,304,336,332,362,0,1,raw_videos/2021_0823_170831_037B.MOV,159,tracks/2021_0823_170831_037B-doNotEnter-start110.MOV,49,10
2021_0823_170831_037B-stop-start1190.MOV_image11.png,stop,216,335,240,362,0,0,raw_videos/2021_0823_170831_037B.MOV,1254,tracks/2021_0823_170831_037B-stop-start1190.MOV,64,14
GOPR0460-converted-007-speedLimit45-start3060.mp4_image5.png,speedLimit45,765,260,790,299,0,0,raw_videos/GOPR0460-converted-007.mp4,3134,tracks/GOPR0460-converted-007-speedLimit45-start3060.mp4,74,7
2021_0901_162612_094B-pedestrianCrossing-start1650.MOV_image6.png,pedestrianCrossing,170,366,188,387,0,1,raw_videos/2021_0901_162612_094B.MOV,1694,tracks/2021_0901_162612_094B-pedestrianCrossing-start1650.MOV,44,8
2021_0826_155802_084A-keepRight-start7885.MOV_image1.png,keepRight,19,248,34,273,0,1,raw_videos/2021_0826_155802_084A.MOV,7894,tracks/2021_0826_155802_084A-keepRight-start7885.MOV,9,6
GOPR0458-converted-speedLimit25-start4565.mp4_image10.png,speedLimit25,576,355,602,387,0,0,raw_videos/GOPR0458-converted.mp4,4644,tracks/GOPR0458-converted-speedLimit25-start4565.mp4,79,13
2021_0821_074733_056A-oneWay-start665.MOV_image3.png,oneWay,34,125,116,197,0,0,raw_videos/2021_0821_074733_056A.MOV,679,tracks/2021_0821_074733_056A-oneWay-start665.MOV,14,4
2021_0819_170825_087A-speedLimit35-start5430.MOV_image4.png,speedLimit35,771,235,791,265,0,0,raw_videos/2021_0819_170825_087A.MOV,5499,tracks/2021_0819_170825_087A-speedLimit35-start5430.MOV,69,37
GOPR0460-converted-007-pedestrianCrossing-start3240.mp4_image18.png,pedestrianCrossing,682,216,747,278,0,0,raw_videos/GOPR0460-converted-007.mp4,3404,tracks/GOPR0460-converted-007-pedestrianCrossing-start3240.mp4,164,8
2021_0826_155802_084A-keepRight-start11070.MOV_image9.png,keepRight,412,248,430,274,0,0,raw_videos/2021_0826_155802_084A.MOV,11114,tracks/2021_0826_155802_084A-keepRight-start11070.MOV,44,6
GOPR0460-converted-007-laneEnds-start19015.mp4_image3.png,laneEnds,710,322,731,345,0,0,raw_videos/GOPR0460-converted-007.mp4,19049,tracks/GOPR0460-converted-007-laneEnds-start19015.mp4,34,15
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image8.png,noLeftOrUTurn,268,194,297,231,0,0,raw_videos/2021_0819_170825_087A.MOV,8904,tracks/2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV,64,33
2021_0819_101027_083A-pedestrianCrossing-start5095.MOV_image57.png,pedestrianCrossing,882,211,914,249,0,0,raw_videos/2021_0819_101027_083A.MOV,5414,tracks/2021_0819_101027_083A-pedestrianCrossing-start5095.MOV,319,8
2021_0821_074733_056A-speedLimit30-start12510.MOV_image40.png,speedLimit30,686,235,715,273,0,0,raw_videos/2021_0821_074733_056A.MOV,12639,tracks/2021_0821_074733_056A-speedLimit30-start12510.MOV,129,17
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image10.png,noLeftOrUTurn,268,195,298,231,0,0,raw_videos/2021_0819_170825_087A.MOV,8914,tracks/2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV,74,33
2021_0823_170831_037B-stop-start915.MOV_image3.png,stop,76,301,113,338,0,0,raw_videos/2021_0823_170831_037B.MOV,939,tracks/2021_0823_170831_037B-stop-start915.MOV,24,14
2021_0826_155802_084A-pedestrianCrossing-start8065.MOV_image12.png,pedestrianCrossing,656,237,683,263,0,0,raw_videos/2021_0826_155802_084A.MOV,8129,tracks/2021_0826_155802_084A-pedestrianCrossing-start8065.MOV,64,8
GOPR0459-converted-009-workersAhead-start3340.mp4_image1.png,roadworkAhead,289,271,360,345,0,0,raw_videos/GOPR0459-converted-009.mp4,3419,tracks/GOPR0459-converted-009-workersAhead-start3340.mp4,79,2
2021_0821_074733_056A-speedLimit30-start12510.MOV_image33.png,speedLimit30,814,197,861,256,0,0,raw_videos/2021_0821_074733_056A.MOV,12674,tracks/2021_0821_074733_056A-speedLimit30-start12510.MOV,164,17
GOPR0461-converted-010-noLeftTurn-start26485.mp4_image13.png,noUTurn,361,277,384,301,0,0,raw_videos/GOPR0461-converted-010.mp4,26569,tracks/GOPR0461-converted-010-noLeftTurn-start26485.mp4,84,12
2021_0819_170825_087A-noRightTurn-start12060.MOV_image20.png,doNotEnter,747,236,757,258,0,1,raw_videos/2021_0819_170825_087A.MOV,12144,tracks/2021_0819_170825_087A-noRightTurn-start12060.MOV,84,10
GOPR0460-converted-007-addedLane-start15610.mp4_image2.png,addedLane,680,332,702,357,0,0,raw_videos/GOPR0460-converted-007.mp4,15624,tracks/GOPR0460-converted-007-addedLane-start15610.mp4,14,19
2021_0821_074733_056A-oneWay-start535.MOV_image0.png,oneWay,206,193,256,244,0,0,raw_videos/2021_0821_074733_056A.MOV,554,tracks/2021_0821_074733_056A-oneWay-start535.MOV,19,4
GOPR0456-converted-speedLimit45-start3675.mp4_image10.png,speedLimit45,653,288,692,331,0,0,raw_videos/GOPR0456-converted.mp4,3754,tracks/GOPR0456-converted-speedLimit45-start3675.mp4,79,7
GOPR0460-converted-007-speedLimit55Ahead-start13080.mp4_image2.png,speedLimit55Ahead,706,290,744,328,0,0,raw_videos/GOPR0460-converted-007.mp4,13104,tracks/GOPR0460-converted-007-speedLimit55Ahead-start13080.mp4,24,31
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image81.png,doNotEnter,63,263,74,285,0,1,raw_videos/2021_0819_170825_087A.MOV,11839,tracks/2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV,2999,10
2021_0824_163113_046A-keepRight-start5225.MOV_image0.png,keepRight,144,255,167,284,0,0,raw_videos/2021_0824_163113_046A.MOV,5324,tracks/2021_0824_163113_046A-keepRight-start5225.MOV,99,6
GOPR0462-converted-012-speedLimit45-start31240.mp4_image10.png,doNotEnter,825,326,843,353,0,1,raw_videos/GOPR0462-converted-012.mp4,31274,tracks/GOPR0462-converted-012-speedLimit45-start31240.mp4,34,10
2021_0819_101027_083A-pedestrianCrossing-start5095.MOV_image23.png,pedestrianCrossing,874,215,900,249,0,0,raw_videos/2021_0819_101027_083A.MOV,5254,tracks/2021_0819_101027_083A-pedestrianCrossing-start5095.MOV,159,8
2021_0819_170825_087A-rightTurnOnly-start8315.MOV_image0.png,curveRightOnly,707,258,724,279,0,0,raw_videos/2021_0819_170825_087A.MOV,8459,tracks/2021_0819_170825_087A-rightTurnOnly-start8315.MOV,144,36
2021_0820_171756_025A-stop-start1070.MOV_image24.png,stop,702,142,790,239,0,0,raw_videos/2021_0820_171756_025A.MOV,1309,tracks/2021_0820_171756_025A-stop-start1070.MOV,239,14
2021_0821_074733_056A-oneWay-start1570.MOV_image2.png,oneWay,148,173,192,216,0,0,raw_videos/2021_0821_074733_056A.MOV,1579,tracks/2021_0821_074733_056A-oneWay-start1570.MOV,9,4
